Time [s],Value,Parity Error,Framing Error
33.818925000000000,1,,
33.819966999999998,1,,
33.821007999999999,1,,
33.822571000000003,1,,
33.823611999999997,2,,
33.824654000000002,X,,
33.825696000000001,5,,
33.826737000000001,0,,
33.827779999999997,\x01,,
33.828825999999999,U,,
33.829861999999999,1,,
33.830903999999997,0,,
33.831944999999997,7,,
33.832987000000003,1,,
33.834029000000001,2,,
33.835070000000002,`,,
33.836115999999997,5,,
33.837153999999998,0,,
33.838197999999998,\x01,,
33.839236999999997,U,,
33.840277999999998,1,,
33.841321000000001,0,,
33.842576999999999,0,,
33.843615000000000,1,,
33.844653000000001,2,,
33.845697999999999,h,,
33.846736999999997,5,,
33.847780000000000,0,,
33.848820000000003,\x01,,
33.849862999999999,U,,
33.850903000000002,1,,
33.851947000000003,1,,
33.852986000000001,2,,
33.854030000000002,3,,
33.855069999999998,2,,
33.856110999999999,0,,
33.857152999999997,4,,
33.858204999999998,0,,
33.859239000000002,\x01,,
33.860278000000001,U,,
33.861319999999999,1,,
33.862569000000001,1,,
33.863615000000003,5,,
33.864652999999997,1,,
33.865698999999999,2,,
33.866736000000003,P,,
33.867776999999997,4,,
33.868819000000002,0,,
33.869861000000000,\x01,,
33.870902000000001,U,,
33.871944999999997,1,,
33.872985999999997,1,,
33.874031000000002,6,,
33.875073000000000,1,,
33.876111999999999,2,,
33.877153000000000,p,,
33.878194000000001,4,,
33.879238000000001,0,,
33.880277000000000,\x01,,
33.881324999999997,U,,
33.882568999999997,1,,
33.883609999999997,0,,
33.884652000000003,4,,
33.885697999999998,1,,
33.886735000000002,2,,
33.887780999999997,H,,
33.888826999999999,5,,
33.889865000000000,0,,
34.566606999999998,\x01,,
34.567650000000000,P,,
34.568691000000001,0,,
34.569730999999997,1,,
34.570774999999998,0,,
34.571815000000001,H,,
34.816493999999999,\x01,,
34.817534999999999,P,,
34.818581000000002,0,,
34.819617999999998,1,,
34.820664000000001,0,,
34.821702000000002,L,,
35.066484000000003,\x01,,
35.067531000000002,P,,
35.068567999999999,0,,
35.069614000000001,1,,
35.070650999999998,0,,
35.071696000000003,P,,
35.316583000000001,\x01,,
35.317621000000003,P,,
35.318663000000001,0,,
35.319704000000002,1,,
35.320748000000002,0,,
35.321790999999997,T,,
35.566574000000003,\x01,,
35.567611999999997,P,,
35.568657999999999,0,,
35.569696000000000,1,,
35.570740999999998,0,,
35.571778999999999,X,,
35.816561999999998,\x01,,
35.817602999999998,P,,
35.818644999999997,0,,
35.819687999999999,1,,
35.820728000000003,0,,
35.821773999999998,\,,
36.066453000000003,\x01,,
36.067489999999999,P,,
36.068531999999998,0,,
36.069575000000000,1,,
36.070614999999997,0,,
36.071660000000001,`,,
36.316856000000001,\x01,,
36.317898000000000,U,,
36.318941000000002,1,,
36.319980999999999,1,,
36.321024999999999,1,,
36.322485999999998,1,,
36.323523000000002,2,,
36.324565999999997,X,,
36.325606000000001,L,,
36.326649000000003,0,,
36.327688999999999,\x01,,
36.328733999999997,U,,
36.329771999999998,1,,
36.330813999999997,0,,
36.331856000000002,6,,
36.332898000000000,1,,
36.333939000000001,2,,
36.334983000000001,`,,
36.336027999999999,L,,
36.337071000000002,0,,
36.338106000000003,\x01,,
36.339146999999997,U,,
36.340193999999997,1,,
36.341230000000003,0,,
36.342483000000001,0,,
36.343522000000000,1,,
36.344568000000002,2,,
36.345604999999999,h,,
36.346646999999997,L,,
36.347687999999998,0,,
36.348730000000003,\x01,,
36.349777000000003,U,,
36.350814999999997,1,,
36.351855000000000,1,,
36.352899000000001,2,,
36.353937999999999,3,,
36.354984000000002,2,,
36.356023999999998,0,,
36.357064000000001,4,,
36.358108999999999,0,,
36.359149000000002,\x01,,
36.360191999999998,U,,
36.361229999999999,1,,
36.362479999999998,1,,
36.363528000000002,5,,
36.364562999999997,1,,
36.365603999999998,2,,
36.366649000000002,P,,
36.367688000000001,4,,
36.368729999999999,0,,
36.369771000000000,\x01,,
36.370812999999998,U,,
36.371853999999999,1,,
36.372898999999997,1,,
36.373936999999998,6,,
36.374979000000003,1,,
36.376021000000001,2,,
36.377062000000002,p,,
36.378110999999997,4,,
36.379145999999999,0,,
36.380191000000003,\x01,,
36.381228999999998,U,,
36.382482000000003,1,,
36.383519999999997,0,,
36.384563999999997,5,,
