Time [s], Analyzer Name, Decoded Protocol Result
3.534622760000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
3.538631820000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
3.542643880000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
3.546657920000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
3.554684040000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
3.558690100000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
3.562705140000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
3.566718200000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
3.574744300000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
3.578752360000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
3.582762420000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
3.586777460000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
3.594804560000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
3.598812620000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
3.602822680000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
3.606838740000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
3.614864840000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
3.618873900000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
3.622884940000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
3.626898000000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
3.634924100000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
3.638934160000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
3.642946220000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
3.646959280000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
3.654985380000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
3.658993440000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
3.663003480000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
3.667019540000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
3.675044640000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
3.679054700000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
3.683066760000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
3.687076820000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
3.695104920000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
3.699114960000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
3.703127020000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
3.707139080000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
3.715166180000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
3.719174240000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
3.723187300000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
3.727200340000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
3.735225460000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
3.739234500000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
3.743247560000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
3.747259620000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
3.755285720000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
3.759295780000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
3.763306840000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
3.767320880000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
3.775344000000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
3.779355040000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
3.783368100000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
3.787378160000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
3.795406260000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
3.799413320000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
3.803427360000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
3.807438420000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
3.815466520000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
3.819473580000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
3.823487640000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
3.827500680000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
3.835524800000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
3.839536840000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
3.843545900000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
3.847560960000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
3.855588060000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
3.859597120000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
3.863609180000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
3.867621220000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
3.875647340000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
3.879657380000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
3.883669440000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
3.887682500000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
3.895708600000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
3.899716660000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
3.903729700000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
3.907742760000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
3.915767860000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
3.919777920000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
3.923789980000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
3.927802020000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
3.935826140000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
3.939837180000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
3.943849240000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
3.947862300000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
3.955888400000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
3.959898460000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
3.963910500000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
3.967922560000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
3.975949660000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
3.979958720000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
3.983970780000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
3.987980840000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
3.996008940000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
4.000016000000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
4.004030040000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
4.008044100000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
4.016066200000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
4.020078260000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
4.024091320000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
4.028104360000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
4.036127480000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
4.040139520000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
4.044151580000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
4.048161640000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
4.056190740000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
4.060199800000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
4.064211840000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
4.068224900000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
4.076251000000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
4.080260060000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
4.084271120000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
4.088282180000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
4.096310280000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
4.100320320000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
4.104332380000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
4.108345440000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
4.116370540000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
4.120379600000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
4.124391660000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
4.128404700000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
4.136431800000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
4.140440860000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
4.144452920000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
4.148465960000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
4.156492080000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
4.160500140000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
4.164512180000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
4.168525240000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
4.176551340000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
4.180561400000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
4.184573460000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
4.188585500000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
4.196609620000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
4.200621660000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
4.204630720000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
4.208645780000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
4.216671880000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
4.220681940000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
4.224693980000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
4.228707040000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
4.236732140000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
4.240741200000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
4.244754260000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
4.248767300000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
4.256793400000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
4.260802460000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
4.264813520000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
4.268827580000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
4.276850680000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
4.280861740000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
4.284873780000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
4.288886840000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
4.296912940000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
4.300922000000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
4.304932060000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
4.308948100000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
4.316974220000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
4.320983260000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
4.324995320000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
4.329008380000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
4.337034480000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
4.341042540000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
4.345055580000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
4.349068640000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
4.357093740000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
4.361103800000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
4.365115860000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
4.369127900000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
4.377155020000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
4.381163060000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
4.385173120000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
4.389189180000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
4.397212280000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
4.401224340000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
4.405236380000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
4.409246440000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
4.417275540000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
4.421283600000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
4.425296660000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
4.429309700000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
4.437332820000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
4.441343860000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
4.445356920000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
4.449366980000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
4.457395080000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
4.461405140000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
4.465417180000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
4.469430240000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
4.477455340000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
4.481465400000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
4.485476460000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
4.489490500000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
4.497516620000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
4.501525660000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
4.505536720000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
4.509547780000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
4.517576880000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
4.521585940000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
4.525596980000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
4.529610040000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
4.537637140000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
4.541645200000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
4.545658260000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
4.549676300000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
4.557694420000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
4.561706460000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
4.565722520000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
4.569728580000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
4.577754680000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
4.581768740000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
4.585778780000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
4.589790840000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
4.597822940000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
4.601826000000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
4.605836060000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
4.609851100000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
4.617875220000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
4.621886260000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
4.625898320000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
4.629917360000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
4.637938480000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
4.641944540000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
4.645964580000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
4.649972640000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
4.657997740000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
4.662011800000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
4.666018860000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
4.670032900000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
4.678064000000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
4.682067080000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
4.686077120000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
4.690090180000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
4.698118280000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
4.702128340000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
4.706139400000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
4.710158440000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
4.718178540000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
4.722187600000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
4.726205660000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
4.730212700000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
4.738239820000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
4.742253860000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
4.746260920000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
4.750273980000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
4.758302080000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
4.762309140000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
4.766321180000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
4.770333240000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
4.778360340000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
4.782368400000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
4.786380460000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
4.790403500000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
4.798420620000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
4.802428680000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
4.806445720000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
4.810454780000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
4.818480880000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
4.822494940000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
4.826502000000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
4.830514040000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
4.838545140000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
4.842547200000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
4.846562260000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
4.850575320000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
4.858600420000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
4.862610480000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
4.866619520000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
4.870640580000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
4.878661680000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
4.882670740000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
4.886687780000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
4.890694840000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
4.898721940000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
4.902735000000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
4.906743060000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
4.910756120000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
4.918786220000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
4.922790280000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
4.926802320000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
4.930815380000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
4.938841480000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
4.942851540000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
4.946863600000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
4.950878640000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
4.958902740000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
4.962910800000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
4.966927860000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
4.970935920000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
4.978963020000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
4.982976060000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
4.986983120000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
4.990996180000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
4.999028280000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
5.003031340000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
5.007044400000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
5.011057440000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
5.019082560000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
5.023091600000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
5.027101660000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
5.031122700000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
5.039140820000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
5.043152880000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
5.047174920000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
5.051177980000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
5.059203080000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
5.063213140000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
5.067225200000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
5.071237240000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
5.079264360000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
5.083273400000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
5.087285460000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
5.091298520000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
5.099324620000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
5.103332680000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
5.107344720000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
5.111358780000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
5.119383880000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
5.123393940000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
5.127406000000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
5.131418040000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
5.139445160000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
5.143453220000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
5.147465260000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
5.151478320000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
5.159505420000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
5.163513480000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
5.167525540000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
5.171536580000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
5.179565680000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
5.183574740000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
5.187585800000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
5.191598860000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
5.199624960000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
5.203632020000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
5.207647060000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
5.211660120000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
5.219685220000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
5.223695280000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
5.227706340000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
5.231719380000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
5.239746500000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
5.243752560000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
